item_id,item_name,category,subcategory,price,avg_rating,review_count,brand,is_available
item_002364,Castrol Electronics Model-2364,automotive,Electronics,221.31,4.1,0,Michelin,True
item_002365,Penguin Tech Model-2365,books,Fiction,31.56,4.1,1586,Penguin,True
item_002366,Random House Fiction Model-2366,books,History,34.84,4.3,5,Random House,True
item_002367,LEGO Board Games Model-2367,toys,Board Games,10.06,4.0,289,Hasbro,True
item_002368,Samsung Headphones Model-2368,electronics,Smartphones,702.16,3.2,263,Samsung,True
item_002369,Adidas Yoga Model-2369,sports,Gym,389.79,3.7,3416,Nike,True
item_002370,Nike Dresses Model-2370,clothing,Jackets,152.92,3.3,3133,Nike,True
item_002371,Adidas Dresses Model-2371,clothing,Dresses,269.53,4.3,1299,Adidas,True
item_002372,HarperCollins History Model-2372,books,History,17.94,4.0,1187,Penguin,True
item_002373,Pandora Bracelets Model-2373,jewelry,Rings,837.33,4.6,199,Swarovski,True
item_002374,Tiffany Earrings Model-2374,jewelry,Earrings,29.05,3.0,0,Swarovski,True
item_002375,Fisher-Price Action Figures Model-2375,toys,Puzzles,86.15,4.6,397,Hasbro,True
item_002376,Mattel Dolls Model-2376,toys,Board Games,10.81,2.3,1394,LEGO,True
item_002377,Pandora Necklaces Model-2377,jewelry,Bracelets,1613.14,3.1,42,Tiffany,True
item_002378,Kelloggs Snacks Model-2378,food,Beverages,22.74,3.1,185,Organic Valley,True
item_002379,Philips Garden Model-2379,home_garden,Kitchen,659.56,3.9,155,Philips,True
item_002380,Adidas Cycling Model-2380,sports,Gym,366.03,3.4,669,Nike,True
item_002381,Philips Garden Model-2381,home_garden,Furniture,243.22,3.8,4226,IKEA,True
item_002382,Nike T-Shirts Model-2382,clothing,Jeans,163.13,3.1,67,Adidas,True
item_002383,LEGO Dolls Model-2383,toys,Board Games,134.73,4.0,0,Hasbro,True
item_002384,Castrol Tools Model-2384,automotive,Accessories,44.88,3.2,198,3M,True
item_002385,HarperCollins History Model-2385,books,Tech,5.24,4.0,104,HarperCollins,True
item_002386,Bosch TVs Model-2386,electronics,Headphones,452.3,3.8,272,Sony,True
item_002387,Under Armour Cycling Model-2387,sports,Yoga,140.65,2.9,1,Nike,True
item_002388,Adidas Running Model-2388,sports,Yoga,426.06,2.6,0,Puma,True
item_002389,LEGO Board Games Model-2389,toys,Dolls,80.79,3.9,1,LEGO,True
item_002390,Adidas Jeans Model-2390,clothing,Shoes,265.59,4.0,286,Levis,True
item_002391,Pandora Bracelets Model-2391,jewelry,Necklaces,3039.7,4.1,2534,Tiffany,True
item_002392,Apple Laptops Model-2392,electronics,Smartphones,1648.34,2.7,3166,Sony,True
item_002393,Maybelline Skincare Model-2393,beauty,Makeup,114.17,4.7,16,Maybelline,True
item_002394,Philips Lighting Model-2394,home_garden,Furniture,525.56,3.8,1428,IKEA,True
item_002395,LEGO Puzzles Model-2395,toys,Puzzles,78.34,3.9,1701,Hasbro,True
item_002396,HarperCollins Science Model-2396,books,Tech,14.99,2.4,480,Penguin,True
item_002397,Pandora Earrings Model-2397,jewelry,Earrings,2301.93,2.8,511,Zales,True
item_002398,Random House History Model-2398,books,Non-Fiction,24.6,4.2,176,Random House,True
item_002399,Puma Running Model-2399,sports,Cycling,345.89,4.1,3301,Nike,True
item_002400,Mattel Action Figures Model-2400,toys,Puzzles,40.07,3.6,36,Mattel,True
item_002401,IKEA Lighting Model-2401,home_garden,Bedding,250.75,4.3,100,IKEA,True
item_002402,Tiffany Rings Model-2402,jewelry,Bracelets,4999.98,3.6,1725,Pandora,True
item_002403,Nike Cycling Model-2403,sports,Gym,127.37,3.7,187,Puma,True
item_002404,Nike Jackets Model-2404,clothing,T-Shirts,271.55,4.6,1684,Levis,True
item_002405,IKEA Lighting Model-2405,home_garden,Bedding,558.52,2.8,1252,Dyson,True
item_002406,Michelin Car Care Model-2406,automotive,Accessories,279.57,3.7,1781,3M,True
item_002407,Fisher-Price Board Games Model-2407,toys,Action Figures,104.23,4.4,12,LEGO,True
item_002408,Levis T-Shirts Model-2408,clothing,Shoes,77.95,5.0,110,Adidas,True
item_002409,Michelin Car Care Model-2409,automotive,Accessories,260.63,3.4,0,Bosch,True
item_002410,Philips Lighting Model-2410,home_garden,Bedding,40.24,4.3,107,IKEA,True
item_002411,Kelloggs Organic Model-2411,food,Organic,62.37,4.6,1765,Nestle,True
item_002412,Estee Lauder Fragrance Model-2412,beauty,Fragrance,111.98,4.3,2495,Maybelline,True
item_002413,Organic Valley Snacks Model-2413,food,Snacks,8.76,4.5,323,Organic Valley,True
item_002414,Michelin Electronics Model-2414,automotive,Electronics,373.56,2.8,4731,Bosch,True
item_002415,Penguin Fiction Model-2415,books,History,8.03,4.0,83,HarperCollins,True
item_002416,Puma Cycling Model-2416,sports,Yoga,201.08,3.6,1476,Under Armour,False
item_002417,Organic Valley Supplements Model-2417,food,Beverages,70.51,4.1,194,Organic Valley,True
item_002418,Tiffany Rings Model-2418,jewelry,Necklaces,3341.0,4.4,1252,Tiffany,False
item_002419,Tiffany Earrings Model-2419,jewelry,Rings,3167.33,3.5,2,Pandora,True
item_002420,Under Armour Gym Model-2420,sports,Running,161.5,3.3,0,Nike,True
item_002421,IKEA Bedding Model-2421,home_garden,Bedding,289.02,3.2,3,Philips,True
item_002422,Mattel Action Figures Model-2422,toys,Board Games,90.16,3.3,0,LEGO,True
item_002423,Organic Valley Beverages Model-2423,food,Beverages,16.55,4.1,3703,Nestle,True
item_002424,Samsung Headphones Model-2424,electronics,TVs,1041.08,3.0,178,Apple,True
item_002425,Pandora Earrings Model-2425,jewelry,Earrings,520.79,4.3,43,Swarovski,True
item_002426,3M Electronics Model-2426,automotive,Tools,93.39,4.9,789,Bosch,True
item_002427,Nestle Supplements Model-2427,food,Snacks,75.17,4.0,1983,Kelloggs,True
item_002428,HarperCollins Non-Fiction Model-2428,books,Fiction,21.98,4.5,1320,Penguin,True
item_002429,3M Car Care Model-2429,automotive,Electronics,70.24,3.7,1030,Michelin,True
item_002430,Tiffany Rings Model-2430,jewelry,Rings,3572.11,4.3,4838,Swarovski,True
item_002431,Random House Non-Fiction Model-2431,books,History,29.74,2.5,1684,Penguin,True
item_002432,Mattel Dolls Model-2432,toys,Action Figures,12.42,3.3,682,Hasbro,True
item_002433,Random House Science Model-2433,books,History,6.37,4.4,17,HarperCollins,True
item_002434,Philips Garden Model-2434,home_garden,Kitchen,226.98,5.0,0,Cuisinart,True
item_002435,Organic Valley Supplements Model-2435,food,Supplements,39.09,4.3,119,Organic Valley,True
item_002436,LEGO Puzzles Model-2436,toys,Board Games,14.29,3.1,981,Mattel,True
item_002437,Philips Bedding Model-2437,home_garden,Bedding,382.17,4.8,1324,IKEA,True
item_002438,Puma Gym Model-2438,sports,Gym,158.23,3.6,2705,Under Armour,False
item_002439,Levis T-Shirts Model-2439,clothing,T-Shirts,61.32,4.0,452,Nike,False
item_002440,Pandora Earrings Model-2440,jewelry,Necklaces,4146.01,4.3,1782,Tiffany,False
item_002441,Penguin History Model-2441,books,Science,32.56,4.3,36,Penguin,True
item_002442,Zales Necklaces Model-2442,jewelry,Rings,1748.67,4.9,20,Tiffany,True
item_002443,Nestle Beverages Model-2443,food,Supplements,51.12,4.2,111,Nestle,True
item_002444,Sony Headphones Model-2444,electronics,Cameras,941.97,3.1,2,Bosch,True
item_002445,IKEA Bedding Model-2445,home_garden,Lighting,641.84,4.5,12,Dyson,True
item_002446,Dyson Lighting Model-2446,home_garden,Bedding,414.14,4.4,8,IKEA,True
item_002447,Nestle Beverages Model-2447,food,Organic,77.6,2.6,163,Organic Valley,True
item_002448,Zara T-Shirts Model-2448,clothing,Jeans,135.54,3.6,0,Levis,True
item_002449,Nestle Snacks Model-2449,food,Snacks,16.0,3.4,1249,Organic Valley,True
item_002450,Nestle Organic Model-2450,food,Beverages,7.22,3.1,2,Kelloggs,True
item_002451,LOreal Fragrance Model-2451,beauty,Makeup,108.34,3.9,28,Estee Lauder,True
item_002452,Random House Tech Model-2452,books,Tech,29.32,3.9,14,Random House,True
item_002453,Maybelline Haircare Model-2453,beauty,Haircare,139.65,3.5,385,Estee Lauder,True
item_002454,Nike Jackets Model-2454,clothing,T-Shirts,188.48,4.5,2698,Nike,True
item_002455,Bosch Headphones Model-2455,electronics,Headphones,1948.97,3.3,96,Bosch,False
item_002456,Adidas Jackets Model-2456,clothing,T-Shirts,96.88,3.5,252,H&M,True
item_002457,Philips Furniture Model-2457,home_garden,Furniture,630.34,3.6,4059,IKEA,True
item_002458,Nike Gym Model-2458,sports,Gym,467.68,4.2,675,Puma,True
item_002459,Sony Cameras Model-2459,electronics,Smartphones,690.25,4.6,544,Samsung,True
item_002460,Hasbro Dolls Model-2460,toys,Dolls,148.1,3.1,1,Fisher-Price,True
item_002461,Hasbro Action Figures Model-2461,toys,Action Figures,71.12,4.1,265,Fisher-Price,True
item_002462,Bosch TVs Model-2462,electronics,Headphones,334.16,4.3,1066,LG,True
item_002463,LOreal Fragrance Model-2463,beauty,Haircare,152.16,4.5,1325,Maybelline,True
item_002464,Hasbro Dolls Model-2464,toys,Action Figures,108.65,3.5,8,Hasbro,True
item_002465,Apple Smartphones Model-2465,electronics,Cameras,1253.49,3.7,1668,Apple,True
item_002466,IKEA Kitchen Model-2466,home_garden,Kitchen,283.1,3.5,4252,IKEA,False
item_002467,Kelloggs Supplements Model-2467,food,Snacks,4.63,3.6,419,Organic Valley,True
item_002468,LOreal Makeup Model-2468,beauty,Haircare,137.31,3.4,2985,LOreal,True
item_002469,Fisher-Price Board Games Model-2469,toys,Action Figures,141.6,3.8,4583,Hasbro,True
item_002470,Penguin Fiction Model-2470,books,Fiction,56.14,2.3,2672,Penguin,True
item_002471,Tiffany Earrings Model-2471,jewelry,Bracelets,1787.76,3.2,378,Pandora,True
item_002472,Adidas T-Shirts Model-2472,clothing,Shoes,74.84,3.5,2736,Levis,True
item_002473,Philips Lighting Model-2473,home_garden,Furniture,80.0,3.9,4327,Philips,True
item_002474,Nestle Organic Model-2474,food,Supplements,64.09,4.3,8,Kelloggs,False
item_002475,HarperCollins Fiction Model-2475,books,Tech,22.5,4.7,18,Random House,True
item_002476,Cuisinart Furniture Model-2476,home_garden,Kitchen,773.86,3.6,13,Dyson,True
item_002477,Michelin Tools Model-2477,automotive,Accessories,85.98,4.5,1217,3M,True
item_002478,Bosch TVs Model-2478,electronics,Cameras,792.37,3.7,509,Samsung,True
item_002479,Cuisinart Kitchen Model-2479,home_garden,Kitchen,467.21,5.0,78,Cuisinart,True
item_002480,Philips Furniture Model-2480,home_garden,Kitchen,258.71,3.7,171,Philips,False
item_002481,LOreal Haircare Model-2481,beauty,Fragrance,105.26,4.6,29,Maybelline,False
item_002482,Bosch Headphones Model-2482,electronics,Smartphones,814.15,3.5,3990,Samsung,True
item_002483,Nestle Beverages Model-2483,food,Snacks,63.98,3.4,1468,Kelloggs,True
item_002484,Organic Valley Beverages Model-2484,food,Beverages,49.98,3.2,2181,Nestle,True
item_002485,Mattel Board Games Model-2485,toys,Action Figures,97.16,3.2,97,Mattel,False
item_002486,Bosch Car Care Model-2486,automotive,Electronics,213.74,4.6,900,Bosch,True
item_002487,H&M T-Shirts Model-2487,clothing,Jeans,192.47,4.3,499,Nike,True
item_002488,Adidas Dresses Model-2488,clothing,Jackets,294.95,2.4,171,Zara,True
item_002489,Nestle Beverages Model-2489,food,Supplements,65.35,3.0,4363,Organic Valley,True
item_002490,Adidas Cycling Model-2490,sports,Yoga,461.55,3.4,2074,Nike,True
item_002491,HarperCollins Fiction Model-2491,books,Tech,10.79,2.9,657,HarperCollins,True
item_002492,Organic Valley Snacks Model-2492,food,Beverages,38.66,4.8,978,Kelloggs,True
item_002493,Zara T-Shirts Model-2493,clothing,Dresses,227.57,3.7,2070,Nike,True
item_002494,LOreal Skincare Model-2494,beauty,Skincare,152.48,4.1,513,Maybelline,True
item_002495,Estee Lauder Makeup Model-2495,beauty,Fragrance,28.29,4.2,2170,LOreal,True
item_002496,Puma Cycling Model-2496,sports,Running,354.42,3.2,4309,Under Armour,True
item_002497,Adidas Swimming Model-2497,sports,Running,180.17,3.2,3377,Nike,True
item_002498,LEGO Puzzles Model-2498,toys,Puzzles,72.53,3.1,2112,Mattel,True
item_002499,LOreal Makeup Model-2499,beauty,Haircare,77.18,4.1,509,Estee Lauder,True
item_002500,Random House Science Model-2500,books,Science,5.17,2.8,10,HarperCollins,False
item_002501,Nike Running Model-2501,sports,Running,264.56,4.7,2,Nike,True
item_002502,Bosch Headphones Model-2502,electronics,Laptops,386.48,3.0,115,Samsung,True
item_002503,Hasbro Dolls Model-2503,toys,Board Games,60.06,2.9,2794,Mattel,True
item_002504,Maybelline Haircare Model-2504,beauty,Haircare,93.59,4.4,1175,Maybelline,True
item_002505,Michelin Accessories Model-2505,automotive,Car Care,28.72,4.8,4158,3M,True
item_002506,Bosch Cameras Model-2506,electronics,Laptops,1210.37,5.0,26,LG,True
item_002507,3M Electronics Model-2507,automotive,Electronics,40.94,4.5,1182,3M,True
item_002508,Estee Lauder Skincare Model-2508,beauty,Haircare,13.08,2.2,0,LOreal,True
item_002509,Adidas Swimming Model-2509,sports,Running,15.16,4.2,2020,Adidas,True
item_002510,Sony Laptops Model-2510,electronics,Smartphones,1497.05,3.3,581,Sony,True
item_002511,Hasbro Board Games Model-2511,toys,Dolls,81.11,4.2,4313,Fisher-Price,True
item_002512,Castrol Electronics Model-2512,automotive,Tools,386.91,3.1,34,Michelin,True
item_002513,Zara Jeans Model-2513,clothing,Jackets,298.86,3.7,927,Nike,True
item_002514,Levis T-Shirts Model-2514,clothing,Dresses,65.86,4.5,190,H&M,True
item_002515,Maybelline Skincare Model-2515,beauty,Haircare,152.98,3.5,0,Maybelline,True
item_002516,Under Armour Swimming Model-2516,sports,Cycling,378.9,4.0,2356,Under Armour,True
item_002517,Nike T-Shirts Model-2517,clothing,Shoes,138.48,3.8,858,Levis,True
item_002518,Apple Laptops Model-2518,electronics,Smartphones,497.17,3.5,0,LG,True
item_002519,Zara T-Shirts Model-2519,clothing,Jackets,143.72,4.5,1005,Nike,True
item_002520,Under Armour Cycling Model-2520,sports,Swimming,382.38,3.7,462,Puma,True
item_002521,Swarovski Necklaces Model-2521,jewelry,Earrings,211.66,3.9,2697,Pandora,False
item_002522,Puma Yoga Model-2522,sports,Running,351.25,3.9,1587,Under Armour,True
item_002523,Philips Lighting Model-2523,home_garden,Furniture,275.89,4.2,1,Philips,True
item_002524,IKEA Lighting Model-2524,home_garden,Lighting,577.02,3.1,897,Cuisinart,False
item_002525,Sony Cameras Model-2525,electronics,Headphones,1689.17,4.3,224,Samsung,True
item_002526,IKEA Furniture Model-2526,home_garden,Garden,736.69,2.8,903,Cuisinart,False
item_002527,Organic Valley Organic Model-2527,food,Snacks,62.41,2.8,6,Kelloggs,True
item_002528,Bosch Tools Model-2528,automotive,Tools,373.67,4.3,4078,3M,True
item_002529,Cuisinart Garden Model-2529,home_garden,Lighting,97.54,4.4,0,Dyson,True
item_002530,Adidas T-Shirts Model-2530,clothing,Shoes,16.68,3.1,181,Levis,True
item_002531,Under Armour Cycling Model-2531,sports,Running,274.14,5.0,2165,Adidas,True
item_002532,Samsung Headphones Model-2532,electronics,Smartphones,899.89,4.4,289,LG,True
item_002533,Michelin Tools Model-2533,automotive,Electronics,398.67,3.1,7,Bosch,True
item_002534,LG Cameras Model-2534,electronics,Headphones,786.38,2.9,122,Sony,True
item_002535,Bosch Tools Model-2535,automotive,Electronics,324.38,3.6,349,Castrol,True
item_002536,HarperCollins Tech Model-2536,books,Science,44.22,5.0,10,Random House,True
item_002537,Nike Dresses Model-2537,clothing,Jeans,155.73,4.3,0,Zara,True
item_002538,Castrol Tools Model-2538,automotive,Car Care,399.44,3.4,3156,Michelin,True
item_002539,Maybelline Fragrance Model-2539,beauty,Fragrance,142.29,3.4,1260,Estee Lauder,True
item_002540,Apple TVs Model-2540,electronics,Smartphones,1825.26,3.0,400,LG,True
item_002541,LEGO Action Figures Model-2541,toys,Puzzles,37.45,3.8,2433,LEGO,False
item_002542,LOreal Haircare Model-2542,beauty,Makeup,87.77,3.6,1000,Estee Lauder,True
item_002543,Fisher-Price Dolls Model-2543,toys,Dolls,81.32,3.1,2481,LEGO,True
item_002544,Organic Valley Beverages Model-2544,food,Snacks,33.22,3.6,760,Nestle,True
item_002545,Cuisinart Lighting Model-2545,home_garden,Bedding,227.63,3.2,44,IKEA,True
item_002546,Zales Rings Model-2546,jewelry,Necklaces,2767.06,3.6,556,Tiffany,True
item_002547,IKEA Furniture Model-2547,home_garden,Furniture,305.15,4.6,307,Cuisinart,True
item_002548,Nestle Snacks Model-2548,food,Beverages,2.96,5.0,3589,Organic Valley,True
item_002549,Michelin Car Care Model-2549,automotive,Tools,302.59,5.0,57,Michelin,True
item_002550,Tiffany Necklaces Model-2550,jewelry,Necklaces,142.3,2.5,950,Swarovski,False
item_002551,Penguin Non-Fiction Model-2551,books,Tech,47.28,4.8,4846,Penguin,True
item_002552,Nike Gym Model-2552,sports,Swimming,230.96,4.0,3288,Adidas,True
item_002553,Michelin Accessories Model-2553,automotive,Electronics,72.53,4.9,381,Castrol,True
item_002554,Penguin Tech Model-2554,books,History,55.05,4.5,18,Random House,True
item_002555,Nestle Organic Model-2555,food,Snacks,27.12,3.3,358,Kelloggs,False
item_002556,LEGO Dolls Model-2556,toys,Dolls,16.79,3.8,3293,Fisher-Price,True
item_002557,Nestle Beverages Model-2557,food,Organic,18.32,3.0,1171,Organic Valley,True
item_002558,3M Accessories Model-2558,automotive,Accessories,125.46,4.1,554,Castrol,True
item_002559,Maybelline Skincare Model-2559,beauty,Skincare,66.17,3.2,186,Estee Lauder,True
item_002560,Fisher-Price Board Games Model-2560,toys,Dolls,15.49,5.0,1778,Hasbro,False
item_002561,Sony Cameras Model-2561,electronics,Headphones,1063.59,2.9,2090,Samsung,True
item_002562,Nike Jackets Model-2562,clothing,Dresses,190.91,3.2,674,H&M,True
item_002563,Dyson Kitchen Model-2563,home_garden,Lighting,275.89,3.9,257,Cuisinart,True
item_002564,Philips Garden Model-2564,home_garden,Furniture,74.31,4.4,664,IKEA,True
item_002565,Mattel Action Figures Model-2565,toys,Puzzles,100.88,3.7,3605,Hasbro,True
item_002566,Penguin History Model-2566,books,Non-Fiction,38.81,4.8,2600,Penguin,True
item_002567,Estee Lauder Makeup Model-2567,beauty,Haircare,145.32,3.2,226,Estee Lauder,False
item_002568,LEGO Puzzles Model-2568,toys,Board Games,147.58,3.4,38,Mattel,True
item_002569,HarperCollins Non-Fiction Model-2569,books,History,50.02,3.7,126,HarperCollins,True
item_002570,Adidas Jackets Model-2570,clothing,Jackets,118.5,3.7,377,Zara,True
item_002571,Tiffany Rings Model-2571,jewelry,Earrings,4170.65,4.0,3551,Zales,True
item_002572,3M Car Care Model-2572,automotive,Electronics,218.16,3.9,36,Castrol,True
item_002573,LEGO Puzzles Model-2573,toys,Puzzles,58.77,2.8,1332,LEGO,False
item_002574,LEGO Dolls Model-2574,toys,Action Figures,11.87,3.6,0,LEGO,False
item_002575,Mattel Action Figures Model-2575,toys,Board Games,34.22,2.8,125,LEGO,True
item_002576,Maybelline Fragrance Model-2576,beauty,Skincare,51.75,2.9,1616,Maybelline,True
item_002577,Random House Science Model-2577,books,Tech,35.13,3.8,3447,HarperCollins,True
item_002578,Adidas Running Model-2578,sports,Gym,73.64,4.4,83,Under Armour,True
item_002579,Maybelline Skincare Model-2579,beauty,Haircare,52.74,4.3,4411,LOreal,True
item_002580,Tiffany Necklaces Model-2580,jewelry,Bracelets,4421.17,2.7,491,Zales,True
item_002581,Hasbro Board Games Model-2581,toys,Puzzles,135.56,4.6,1370,LEGO,True
item_002582,Nike Dresses Model-2582,clothing,Jeans,16.67,4.6,384,Nike,True
item_002583,IKEA Furniture Model-2583,home_garden,Furniture,148.98,3.7,0,IKEA,True
item_002584,Maybelline Fragrance Model-2584,beauty,Fragrance,121.46,3.8,3289,Maybelline,True
item_002585,Philips Lighting Model-2585,home_garden,Garden,67.97,4.6,464,Philips,False
item_002586,Pandora Bracelets Model-2586,jewelry,Necklaces,2552.76,5.0,168,Zales,True
item_002587,HarperCollins Fiction Model-2587,books,Tech,57.67,4.4,3986,Penguin,True
item_002588,Nike Yoga Model-2588,sports,Yoga,354.66,3.2,2186,Adidas,True
item_002589,Dyson Furniture Model-2589,home_garden,Bedding,300.74,4.0,188,Cuisinart,True
item_002590,Adidas Dresses Model-2590,clothing,Dresses,47.99,4.0,6,Adidas,True
item_002591,Penguin History Model-2591,books,Tech,28.88,4.2,1981,Random House,True
